Date, Ticker, Open, High, Low, Close, Volume, Change, 50 Day MA, 100 Day MA, 200 Day MA,50 Day Support, 100 Day Support, 150 Day Support, 200 Day Support,50 Day Resistance, 100 Day Resistance, 150 Day Resistance, 200 Day Resistance,50 EMA, 100 EMA, 150 EMA, 200 EMA,50 AVG Gain, 100 AVG Gain, 150 AVG Gain, 200 AVG Gain,50 AVG Loss, 100 AVG Loss, 150 AVG Loss, 200 AVG Loss, RSI,
04/16/2022,AGTC,1.00,1.05,1.00,1.05,588100.00,0.05,1.73,1.84,2.60,1.05,1.05,1.05,1.05,4.20,4.20,4.20,4.20,4.14,4.14,4.14,4.14,0.00,0.00,0.00,0.00,-0.03,-0.03,-0.03,-0.03,-0.03
04/15/2022,AGTC,1.00,1.05,1.00,1.05,588100.00,0.05,1.73,1.84,2.60,1.05,1.05,1.05,1.05,4.20,4.20,4.20,4.20,4.14,4.14,4.14,4.14,0.00,0.00,0.00,0.00,-0.03,-0.03,-0.03,-0.03,-0.03
04/14/2022,AGTC,1.00,1.05,0.98,0.98,431000.00,0.07,1.75,1.86,2.61,0.98,0.98,0.98,0.98,4.44,4.44,4.44,4.44,4.15,4.15,4.15,4.15,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,99.90
04/13/2022,AGTC,1.05,1.05,0.96,1.00,902000.00,-0.02,1.77,1.88,2.63,1.00,1.00,1.00,1.00,4.46,4.46,4.46,4.46,4.44,4.44,4.44,4.44,0.29,0.29,0.29,0.29,0.00,0.00,0.00,0.00,100.00
04/12/2022,AGTC,1.08,1.09,1.04,1.05,346400.00,-0.05,1.79,1.89,2.64,1.05,1.05,1.05,1.05,4.47,4.47,4.47,4.47,4.40,4.40,4.40,4.40,0.00,0.00,0.00,0.00,-0.04,-0.04,-0.04,-0.04,-0.03
04/11/2022,AGTC,1.09,1.11,1.04,1.08,572900.00,-0.03,1.80,1.91,2.66,1.08,1.08,1.08,1.08,4.53,4.53,4.53,4.53,4.35,4.35,4.35,4.35,0.00,0.00,0.00,0.00,-0.05,-0.05,-0.05,-0.05,-0.02
04/10/2022,AGTC,1.09,1.11,1.04,1.08,572900.00,-0.03,1.80,1.91,2.67,1.08,1.08,1.08,1.08,4.65,4.65,4.65,4.65,4.49,4.49,4.49,4.49,0.14,0.14,0.14,0.14,0.00,0.00,0.00,0.00,99.99
04/09/2022,AGTC,1.09,1.11,1.04,1.08,572900.00,-0.03,1.80,1.91,2.67,1.08,1.08,1.08,1.08,4.65,4.65,4.65,4.65,4.49,4.49,4.49,4.49,0.14,0.14,0.14,0.14,0.00,0.00,0.00,0.00,99.99
04/08/2022,AGTC,1.09,1.09,1.06,1.09,514700.00,-0.01,1.81,1.92,2.68,1.09,1.09,1.09,1.09,4.65,4.65,4.65,4.65,4.49,4.49,4.49,4.49,0.14,0.14,0.14,0.14,0.00,0.00,0.00,0.00,99.99
04/07/2022,AGTC,1.09,1.13,1.09,1.09,777900.00,0.00,1.83,1.94,2.69,1.09,1.09,1.09,1.09,4.40,4.40,4.40,4.40,4.28,4.28,4.28,4.28,0.00,0.00,0.00,0.00,-0.21,-0.21,-0.21,-0.21,-0.00
04/06/2022,AGTC,1.12,1.12,1.07,1.09,825800.00,0.00,1.84,1.95,2.71,1.09,1.09,1.09,1.09,4.33,4.33,4.33,4.33,4.26,4.26,4.26,4.26,0.00,0.00,0.00,0.00,-0.02,-0.02,-0.02,-0.02,-0.05
04/05/2022,AGTC,1.08,1.10,1.05,1.07,718000.00,0.02,1.85,1.97,2.72,1.07,1.07,1.07,1.07,4.37,4.37,4.37,4.37,4.27,4.27,4.27,4.27,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,99.90
04/04/2022,AGTC,1.10,1.16,1.05,1.07,1305300.00,0.00,1.86,1.98,2.74,1.07,1.07,1.07,1.07,4.58,4.58,4.58,4.58,4.28,4.28,4.28,4.28,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,99.90
04/03/2022,AGTC,1.10,1.16,1.05,1.07,1305300.00,0.00,1.86,1.98,2.75,1.07,1.07,1.07,1.07,4.24,4.24,4.24,4.24,4.17,4.17,4.17,4.17,0.00,0.00,0.00,0.00,-0.11,-0.11,-0.11,-0.11,-0.01
04/02/2022,AGTC,1.10,1.16,1.05,1.07,1305300.00,0.00,1.86,1.98,2.75,1.07,1.07,1.07,1.07,4.24,4.24,4.24,4.24,4.17,4.17,4.17,4.17,0.00,0.00,0.00,0.00,-0.11,-0.11,-0.11,-0.11,-0.01
04/01/2022,AGTC,1.13,1.15,1.10,1.11,959700.00,-0.04,1.87,2.00,2.75,1.11,1.11,1.11,1.11,4.24,4.24,4.24,4.24,4.17,4.17,4.17,4.17,0.00,0.00,0.00,0.00,-0.11,-0.11,-0.11,-0.11,-0.01
03/31/2022,AGTC,1.16,1.20,1.12,1.12,1666400.00,-0.01,1.88,2.02,2.77,1.12,1.12,1.12,1.12,4.20,4.20,4.20,4.20,4.16,4.16,4.16,4.16,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.10
03/30/2022,AGTC,1.21,1.25,1.14,1.14,1036700.00,-0.02,1.90,2.03,2.78,1.14,1.14,1.14,1.14,4.11,4.11,4.11,4.11,4.04,4.04,4.04,4.04,0.00,0.00,0.00,0.00,-0.12,-0.12,-0.12,-0.12,-0.01
03/29/2022,AGTC,1.29,1.29,1.20,1.23,1027500.00,-0.09,1.91,2.05,2.80,1.23,1.23,1.23,1.23,4.12,4.12,4.12,4.12,4.03,4.03,4.03,4.03,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.10
03/28/2022,AGTC,1.30,1.34,1.25,1.26,1027000.00,-0.03,1.92,2.06,2.81,1.26,1.26,1.26,1.26,4.24,4.24,4.24,4.24,4.09,4.09,4.09,4.09,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,99.98
03/27/2022,AGTC,1.30,1.34,1.25,1.26,1027000.00,-0.03,1.92,2.06,2.81,1.26,1.26,1.26,1.26,4.24,4.24,4.24,4.24,4.09,4.09,4.09,4.09,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,99.98
03/26/2022,AGTC,1.30,1.34,1.25,1.26,1027000.00,-0.03,1.92,2.06,2.81,1.26,1.26,1.26,1.26,4.24,4.24,4.24,4.24,4.09,4.09,4.09,4.09,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,99.98
03/25/2022,AGTC,1.31,1.35,1.29,1.30,1116300.00,-0.04,1.93,2.08,2.82,1.30,1.30,1.30,1.30,4.24,4.24,4.24,4.24,4.09,4.09,4.09,4.09,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,99.98
03/24/2022,AGTC,1.28,1.35,1.25,1.31,5526800.00,-0.01,1.94,2.09,2.83,1.31,1.31,1.31,1.31,4.23,4.23,4.23,4.23,4.21,4.21,4.21,4.21,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,99.99
03/23/2022,AGTC,1.85,1.88,1.78,1.80,662700.00,-0.49,1.95,2.10,2.85,1.80,1.80,1.80,1.80,4.21,4.21,4.21,4.21,4.01,4.01,4.01,4.01,0.00,0.00,0.00,0.00,-0.20,-0.20,-0.20,-0.20,-0.01
03/22/2022,AGTC,1.83,1.93,1.83,1.88,276200.00,-0.08,1.95,2.11,2.86,1.88,1.88,1.88,1.88,4.32,4.32,4.32,4.32,4.23,4.23,4.23,4.23,0.22,0.22,0.22,0.22,0.00,0.00,0.00,0.00,100.00
03/21/2022,AGTC,1.68,1.87,1.68,1.84,185700.00,0.04,1.95,2.12,2.87,1.84,1.84,1.84,1.84,4.15,4.15,4.15,4.15,4.14,4.14,4.14,4.14,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.01
