Date, Ticker, Open, High, Low, Close, Volume, Change, 50 Day MA, 100 Day MA, 200 Day MA,50 Day Support, 100 Day Support, 150 Day Support, 200 Day Support,50 Day Resistance, 100 Day Resistance, 150 Day Resistance, 200 Day Resistance,50 EMA, 100 EMA, 150 EMA, 200 EMA,50 AVG Gain, 100 AVG Gain, 150 AVG Gain, 200 AVG Gain,50 AVG Loss, 100 AVG Loss, 150 AVG Loss, 200 AVG Loss, RSI,
04/19/2022,CODX,5.64,5.72,5.60,5.63,135800.00,-0.39,6.22,7.42,8.39,5.63,5.63,5.63,5.63,8.77,8.77,8.77,8.77,8.70,8.70,8.70,8.70,0.14,0.14,0.14,0.14,0.00,0.00,0.00,0.00,99.99
04/18/2022,CODX,5.54,5.73,5.53,5.68,270400.00,-0.05,6.25,7.45,8.41,5.68,5.68,5.68,5.68,8.57,8.57,8.57,8.57,8.49,8.49,8.49,8.49,0.00,0.00,0.00,0.00,-0.21,-0.21,-0.21,-0.21,-0.00
04/17/2022,CODX,5.54,5.73,5.53,5.68,270400.00,-0.05,6.25,7.45,8.41,5.68,5.68,5.68,5.68,8.42,8.42,8.42,8.42,8.33,8.33,8.33,8.33,0.00,0.00,0.00,0.00,-0.16,-0.16,-0.16,-0.16,-0.01
04/16/2022,CODX,5.54,5.73,5.53,5.68,270400.00,-0.05,6.25,7.45,8.41,5.68,5.68,5.68,5.68,8.42,8.42,8.42,8.42,8.33,8.33,8.33,8.33,0.00,0.00,0.00,0.00,-0.16,-0.16,-0.16,-0.16,-0.01
04/15/2022,CODX,5.54,5.73,5.53,5.68,270400.00,-0.05,6.25,7.45,8.41,5.68,5.68,5.68,5.68,8.42,8.42,8.42,8.42,8.33,8.33,8.33,8.33,0.00,0.00,0.00,0.00,-0.16,-0.16,-0.16,-0.16,-0.01
04/14/2022,CODX,5.78,5.81,5.50,5.55,259400.00,0.13,6.28,7.49,8.42,5.55,5.55,5.55,5.55,8.21,8.21,8.21,8.21,8.19,8.19,8.19,8.19,0.00,0.00,0.00,0.00,-0.14,-0.14,-0.14,-0.14,-0.01
04/13/2022,CODX,5.57,5.71,5.40,5.70,290700.00,-0.15,6.31,7.53,8.43,5.70,5.70,5.70,5.70,8.48,8.48,8.48,8.48,8.10,8.10,8.10,8.10,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.01
04/12/2022,CODX,5.84,5.86,5.69,5.69,105900.00,0.01,6.34,7.57,8.44,5.69,5.69,5.69,5.69,8.59,8.59,8.59,8.59,8.06,8.06,8.06,8.06,0.00,0.00,0.00,0.00,-0.04,-0.04,-0.04,-0.04,-0.03
04/11/2022,CODX,5.87,5.95,5.73,5.89,210700.00,-0.20,6.35,7.61,8.46,5.89,5.89,5.89,5.89,8.73,8.73,8.73,8.73,8.49,8.49,8.49,8.49,0.43,0.43,0.43,0.43,0.00,0.00,0.00,0.00,100.00
04/10/2022,CODX,5.87,5.95,5.73,5.89,210700.00,-0.20,6.35,7.61,8.46,5.89,5.89,5.89,5.89,8.98,8.98,8.98,8.98,8.65,8.65,8.65,8.65,0.16,0.16,0.16,0.16,0.00,0.00,0.00,0.00,99.99
04/09/2022,CODX,5.87,5.95,5.73,5.89,210700.00,-0.20,6.35,7.61,8.46,5.89,5.89,5.89,5.89,8.98,8.98,8.98,8.98,8.65,8.65,8.65,8.65,0.16,0.16,0.16,0.16,0.00,0.00,0.00,0.00,99.99
04/08/2022,CODX,5.85,5.93,5.71,5.87,273800.00,0.02,6.38,7.64,8.47,5.87,5.87,5.87,5.87,8.98,8.98,8.98,8.98,8.65,8.65,8.65,8.65,0.16,0.16,0.16,0.16,0.00,0.00,0.00,0.00,99.99
04/07/2022,CODX,6.25,6.29,5.95,5.95,176900.00,-0.08,6.40,7.67,8.48,5.95,5.95,5.95,5.95,9.10,9.10,9.10,9.10,8.84,8.84,8.84,8.84,0.19,0.19,0.19,0.19,0.00,0.00,0.00,0.00,99.99
04/06/2022,CODX,6.13,6.32,6.03,6.29,286400.00,-0.34,6.43,7.70,8.50,6.29,6.29,6.29,6.29,9.00,9.00,9.00,9.00,8.83,8.83,8.83,8.83,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.10
04/05/2022,CODX,6.20,6.28,6.12,6.18,286700.00,0.11,6.46,7.72,8.51,6.18,6.18,6.18,6.18,9.04,9.04,9.04,9.04,8.80,8.80,8.80,8.80,0.00,0.00,0.00,0.00,-0.03,-0.03,-0.03,-0.03,-0.03
04/04/2022,CODX,6.36,6.50,6.16,6.18,223300.00,0.00,6.50,7.74,8.52,6.18,6.18,6.18,6.18,9.43,9.43,9.43,9.43,9.00,9.00,9.00,9.00,0.20,0.20,0.20,0.20,0.00,0.00,0.00,0.00,100.00
