Date, Ticker, Open, High, Low, Close, Volume, Change, 50 Day MA, 100 Day MA, 200 Day MA,50 Day Support, 100 Day Support, 150 Day Support, 200 Day Support,50 Day Resistance, 100 Day Resistance, 150 Day Resistance, 200 Day Resistance,50 EMA, 100 EMA, 150 EMA, 200 EMA,50 AVG Gain, 100 AVG Gain, 150 AVG Gain, 200 AVG Gain,50 AVG Loss, 100 AVG Loss, 150 AVG Loss, 200 AVG Loss, RSI,
04/19/2022,COLL,19.51,19.52,18.56,19.18,275900.00,-1.09,19.74,19.07,20.21,19.18,19.18,19.18,19.18,24.20,24.20,24.20,24.20,24.15,24.15,24.15,24.15,0.00,0.00,0.00,0.00,-1.13,-1.13,-1.13,-1.13,-0.00
04/18/2022,COLL,19.20,19.70,19.20,19.51,433300.00,-0.33,19.72,19.07,20.24,19.51,19.51,19.51,19.51,23.71,23.71,23.71,23.71,23.66,23.66,23.66,23.66,0.00,0.00,0.00,0.00,-0.49,-0.49,-0.49,-0.49,-0.00
04/17/2022,COLL,19.20,19.70,19.20,19.51,433300.00,-0.33,19.72,19.07,20.25,19.51,19.51,19.51,19.51,23.08,23.08,23.08,23.08,23.02,23.02,23.02,23.02,0.00,0.00,0.00,0.00,-0.64,-0.64,-0.64,-0.64,-0.00
04/16/2022,COLL,19.20,19.70,19.20,19.51,433300.00,-0.33,19.72,19.07,20.25,19.51,19.51,19.51,19.51,23.08,23.08,23.08,23.08,23.02,23.02,23.02,23.02,0.00,0.00,0.00,0.00,-0.64,-0.64,-0.64,-0.64,-0.00
04/15/2022,COLL,19.20,19.70,19.20,19.51,433300.00,-0.33,19.72,19.07,20.25,19.51,19.51,19.51,19.51,23.08,23.08,23.08,23.08,23.02,23.02,23.02,23.02,0.00,0.00,0.00,0.00,-0.64,-0.64,-0.64,-0.64,-0.00
04/14/2022,COLL,19.61,19.82,19.17,19.26,367600.00,0.25,19.69,19.07,20.27,19.26,19.26,19.26,19.26,22.75,22.75,22.75,22.75,22.65,22.65,22.65,22.65,0.00,0.00,0.00,0.00,-0.37,-0.37,-0.37,-0.37,-0.00
04/13/2022,COLL,20.58,20.59,19.53,19.67,409300.00,-0.41,19.66,19.07,20.28,19.67,19.67,19.67,19.67,22.55,22.55,22.55,22.55,22.37,22.37,22.37,22.37,0.00,0.00,0.00,0.00,-0.28,-0.28,-0.28,-0.28,-0.00
04/12/2022,COLL,20.68,20.99,20.50,20.51,372600.00,-0.84,19.61,19.07,20.29,20.51,20.51,20.51,20.51,22.83,22.83,22.83,22.83,22.29,22.29,22.29,22.29,0.00,0.00,0.00,0.00,-0.08,-0.08,-0.08,-0.08,-0.01
04/11/2022,COLL,20.92,21.13,20.42,20.64,313700.00,-0.13,19.56,19.07,20.30,20.64,20.64,20.64,20.64,23.24,23.24,23.24,23.24,22.70,22.70,22.70,22.70,0.41,0.41,0.41,0.41,0.00,0.00,0.00,0.00,100.00
04/10/2022,COLL,20.92,21.13,20.42,20.64,313700.00,-0.13,19.56,19.07,20.32,20.64,20.64,20.64,20.64,23.19,23.19,23.19,23.19,22.95,22.95,22.95,22.95,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,100.00
04/09/2022,COLL,20.92,21.13,20.42,20.64,313700.00,-0.13,19.56,19.07,20.32,20.64,20.64,20.64,20.64,23.19,23.19,23.19,23.19,22.95,22.95,22.95,22.95,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,100.00
04/08/2022,COLL,20.00,20.99,19.69,20.88,630800.00,-0.24,19.50,19.05,20.32,20.88,20.88,20.88,20.88,23.19,23.19,23.19,23.19,22.95,22.95,22.95,22.95,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,100.00
04/07/2022,COLL,19.52,21.00,19.48,20.08,587900.00,0.80,19.44,19.05,20.33,20.08,20.08,20.08,20.08,23.74,23.74,23.74,23.74,22.99,22.99,22.99,22.99,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,99.98
04/06/2022,COLL,19.69,19.79,19.16,19.24,325400.00,0.84,19.40,19.05,20.34,19.24,19.24,19.24,19.24,23.40,23.40,23.40,23.40,23.37,23.37,23.37,23.37,0.38,0.38,0.38,0.38,0.00,0.00,0.00,0.00,100.00
04/05/2022,COLL,20.53,20.68,19.53,19.73,527000.00,-0.49,19.37,19.06,20.36,19.73,19.73,19.73,19.73,23.32,23.32,23.32,23.32,23.10,23.10,23.10,23.10,0.00,0.00,0.00,0.00,-0.27,-0.27,-0.27,-0.27,-0.00
04/04/2022,COLL,19.95,20.69,19.67,20.36,469800.00,-0.63,19.32,19.07,20.38,20.36,20.36,20.36,20.36,23.25,23.25,23.25,23.25,23.03,23.03,23.03,23.03,0.00,0.00,0.00,0.00,-0.07,-0.07,-0.07,-0.07,-0.01
04/03/2022,COLL,19.95,20.69,19.67,20.36,469800.00,-0.63,19.32,19.07,20.39,20.36,20.36,20.36,20.36,22.60,22.60,22.60,22.60,22.49,22.49,22.49,22.49,0.00,0.00,0.00,0.00,-0.54,-0.54,-0.54,-0.54,-0.00
