Date, Ticker, Open, High, Low, Close, Volume, Change, 50 Day MA, 100 Day MA, 200 Day MA,50 Day Support, 100 Day Support, 150 Day Support, 200 Day Support,50 Day Resistance, 100 Day Resistance, 150 Day Resistance, 200 Day Resistance,50 EMA, 100 EMA, 150 EMA, 200 EMA,50 AVG Gain, 100 AVG Gain, 150 AVG Gain, 200 AVG Gain,50 AVG Loss, 100 AVG Loss, 150 AVG Loss, 200 AVG Loss, RSI,
04/16/2022,AIBBU,10.10,11.03,9.97,10.81,22100.00,-0.76,10.22,4.38,10.18,9.95,3.21,3.21,3.21,10.81,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/15/2022,AIBBU,10.10,11.03,9.97,10.81,22100.00,-0.76,10.22,4.38,10.18,9.95,3.21,3.21,3.21,10.81,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/14/2022,AIBBU,10.05,10.08,9.98,9.98,64400.00,0.83,10.20,4.38,10.17,9.95,3.21,3.21,3.21,10.00,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/13/2022,AIBBU,10.03,10.03,10.03,10.03,0.00,-0.05,10.20,4.38,10.17,9.95,3.21,3.21,3.21,10.03,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/12/2022,AIBBU,10.02,10.03,10.02,10.03,500.00,0.00,10.20,4.38,10.18,9.95,3.21,3.21,3.21,10.03,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/11/2022,AIBBU,10.02,10.02,10.02,10.02,100.00,0.01,10.20,4.38,10.18,9.95,3.21,3.21,3.21,10.02,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/10/2022,AIBBU,10.02,10.02,10.02,10.02,100.00,0.01,10.20,4.38,10.18,9.95,3.21,3.21,3.21,10.02,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/09/2022,AIBBU,10.02,10.02,10.02,10.02,100.00,0.01,10.20,4.38,10.18,9.95,3.21,3.21,3.21,10.02,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/08/2022,AIBBU,10.04,10.04,10.04,10.04,0.00,-0.02,10.20,4.38,10.18,9.95,3.21,3.21,3.21,10.04,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/07/2022,AIBBU,10.04,10.04,10.04,10.04,0.00,0.00,10.20,4.38,10.18,9.95,3.21,3.21,3.21,10.04,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/06/2022,AIBBU,10.01,10.12,10.01,10.04,2300.00,0.00,10.20,4.38,10.19,9.95,3.21,3.21,3.21,10.04,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/05/2022,AIBBU,10.01,10.02,10.01,10.01,4000.00,0.03,10.19,4.38,10.19,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/04/2022,AIBBU,10.01,10.01,10.01,10.01,500.00,0.00,10.19,4.38,10.19,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/03/2022,AIBBU,10.01,10.01,10.01,10.01,500.00,0.00,10.19,4.38,10.19,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/02/2022,AIBBU,10.01,10.01,10.01,10.01,500.00,0.00,10.19,4.38,10.19,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
04/01/2022,AIBBU,9.99,9.99,9.99,9.99,9300.00,0.02,10.19,4.38,10.20,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/31/2022,AIBBU,10.00,10.01,10.00,10.01,2200.00,-0.02,10.19,4.38,10.20,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/30/2022,AIBBU,10.00,10.00,10.00,10.00,2600.00,0.01,10.19,4.38,10.21,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/29/2022,AIBBU,9.98,9.98,9.98,9.98,600.00,0.02,10.19,4.38,10.21,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/28/2022,AIBBU,10.01,10.01,9.98,9.98,1400.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/27/2022,AIBBU,10.01,10.01,9.98,9.98,1400.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/26/2022,AIBBU,10.01,10.01,9.98,9.98,1400.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/25/2022,AIBBU,10.07,10.39,10.05,10.05,21700.00,-0.07,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/24/2022,AIBBU,10.30,10.30,10.30,10.30,0.00,-0.25,10.19,4.38,10.23,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/23/2022,AIBBU,10.30,10.30,10.30,10.30,0.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/22/2022,AIBBU,10.30,10.30,10.30,10.30,0.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/21/2022,AIBBU,10.30,10.30,10.30,10.30,200.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/20/2022,AIBBU,10.30,10.30,10.30,10.30,200.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/19/2022,AIBBU,10.30,10.30,10.30,10.30,200.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/18/2022,AIBBU,9.99,9.99,9.99,9.99,0.00,0.31,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/17/2022,AIBBU,9.99,9.99,9.99,9.99,0.00,0.00,10.19,4.38,10.22,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/16/2022,AIBBU,10.02,10.02,9.99,9.99,187500.00,0.00,10.19,4.38,10.23,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/15/2022,AIBBU,10.05,10.05,10.02,10.05,6500.00,-0.06,10.19,4.38,10.24,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/14/2022,AIBBU,9.93,9.93,9.93,9.93,200.00,0.12,10.19,4.38,10.24,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/13/2022,AIBBU,9.93,9.93,9.93,9.93,200.00,0.12,10.19,4.38,10.24,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/12/2022,AIBBU,9.93,9.93,9.93,9.93,200.00,0.12,10.19,4.38,10.24,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/11/2022,AIBBU,9.73,9.73,9.73,9.73,0.00,0.20,10.19,4.38,10.25,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/10/2022,AIBBU,9.73,9.73,9.73,9.73,500.00,0.00,10.19,4.38,10.27,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/09/2022,AIBBU,9.94,10.00,9.93,9.93,3500.00,-0.20,10.19,4.38,10.29,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/08/2022,AIBBU,10.08,10.08,10.08,10.08,300.00,-0.15,10.19,4.38,10.30,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/07/2022,AIBBU,10.00,10.00,10.00,10.00,0.00,0.08,10.19,4.38,10.30,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/06/2022,AIBBU,10.00,10.00,10.00,10.00,0.00,0.08,10.19,4.38,10.30,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/05/2022,AIBBU,10.00,10.00,10.00,10.00,0.00,0.08,10.19,4.38,10.30,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/04/2022,AIBBU,10.00,10.00,10.00,10.00,1000.00,0.00,10.19,4.38,10.32,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/03/2022,AIBBU,9.99,9.99,9.99,9.99,200.00,0.01,10.19,4.38,10.33,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
03/02/2022,AIBBU,10.01,10.01,10.00,10.00,6000.00,-0.01,10.19,4.38,10.34,9.95,3.21,3.21,3.21,10.01,4.85,4.85,4.85,9.95,4.46,4.46,4.46,0.00,0.14,0.14,0.14,-0.01,0.00,0.00,0.00,-0.10
